Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-06-28,92.94776153564453,93.85568836043454,92.78812604996718,92.98767040706387,5347700
2000-06-29,92.06971740722656,93.06743866218133,91.64069726759601,92.42889705901028,6345700
2000-06-30,92.76818084716797,92.96772522412466,91.88020836971067,91.91014002625418,7420200
2000-07-03,94.04528045654297,94.14505266156796,92.7083329092083,92.86796843724825,1436600
2000-07-05,92.34910583496094,93.64614383826095,92.18947038840093,93.46655396088094,2748200
2000-07-06,93.06748962402344,93.52644165261533,92.08972225876248,92.54867428735436,5963200
2000-07-07,94.56402587890625,95.0030232558499,93.3867147316483,93.66607669879426,3034800
2000-07-10,94.40442657470703,95.0828773258252,94.20488223614285,94.42438100856344,2816100
2000-07-11,94.60399627685547,95.22258389224938,93.9654542222553,94.16499861431785,5431600
2000-07-12,95.22258758544922,95.86112966481518,94.9432254257266,95.32235978535014,5883000
2000-07-13,95.6415786743164,96.02071282720854,95.26244452142427,95.77128246346372,5356000
2000-07-14,96.57951354980469,96.57951354980469,95.5718140799152,96.06069798114872,5341900
2000-07-17,96.41984558105469,97.04841038564973,96.22030119864357,96.40986836193413,4208300
2000-07-18,95.63163757324219,96.18038458070471,95.36225267866968,96.18038458070471,4262100
2000-07-19,94.86338806152344,95.72142880335043,94.66384370295903,95.44206670136025,8506800
2000-07-20,96.18042755126953,96.18042755126953,95.02306970936628,95.14279638266662,4538900
2000-07-21,94.30467224121094,95.6216651248165,94.30467224121094,95.6216651248165,5656900
2000-07-24,93.76587677001953,95.05293764502831,93.58628688048341,94.58400848901736,5628500
2000-07-25,94.06523895263672,94.40446446434542,93.72601344092803,94.34460113874978,4757100
2000-07-26,93.14729309082031,93.9654248424749,92.99763484356642,93.8456982446718,12062500
2000-07-27,92.82803344726562,93.62621086297727,92.38903586862422,93.18721328433587,7652600
2000-07-28,90.73283386230469,93.1672754130417,90.36367674190603,93.04754877939888,6229500
2000-07-31,91.31150817871094,92.02986794585115,90.71287503942743,91.2715993027587,5265500
2000-08-01,91.87020111083984,92.40897075245424,91.39129476273817,91.71056566147261,3946600
2000-08-02,92.32921600341797,92.8480315677337,91.71062821519537,91.87026377344637,7439800
2000-08-03,92.96774291992188,93.10742401037894,91.0720709780046,91.23170650995553,4607100
2000-08-04,93.46658325195312,93.68608205976088,92.84799570267676,93.42667437780626,3686600
2000-08-07,94.58401489257812,94.78355922779453,93.46656661536622,93.68606538410428,4159800
2000-08-08,94.94322967529297,95.02304743878629,94.18496092210653,94.18496092210653,3658700
2000-08-09,94.14501953125,95.28242226827443,94.10511066328424,95.23253618331722,5383800
2000-08-10,93.68604278564453,94.41437943349885,93.40668078372781,94.2048579320613,4193400
2000-08-11,94.1250991821289,94.50423356509698,92.94778715080696,93.62623815190774,5089400
2000-08-14,95.32229614257812,95.50188598249507,93.90553184990009,94.36448366302113,2966700
2000-08-15,95.24256134033203,95.66160466489667,94.86342690382118,95.36228800449337,5564600
2000-08-16,94.90332794189453,95.74141452170099,94.4044668824859,95.3423256741741,5191600
2000-08-17,95.90099334716797,96.06062879177416,94.72368194319733,94.94318067953084,5652200
2000-08-18,95.58171844482422,96.02071589905933,95.28240199875484,96.02071589905933,4626400
2000-08-21,96.1005630493164,96.24024410026017,95.40215779459753,95.80124651157975,2380600
2000-08-22,95.9408950805664,96.61934566973846,95.84112293509993,96.14043937149937,3075300
2000-08-23,96.32003021240234,96.5993922225481,95.32230874759601,95.66153404563016,5483200
2000-08-24,96.6193618774414,96.73908847208507,96.1005466339855,96.51958971523834,4529000
2000-08-25,96.57951354980469,96.81896688918437,96.37996910032162,96.51965021495977,2822200
2000-08-28,96.90872955322266,97.6370665507914,96.579481321445,96.579481321445,5518700
2000-08-29,96.92865753173828,96.97854361384417,96.35995619573117,96.6991815540512,3561900
2000-08-30,96.00079345703125,96.73910760334391,96.00079345703125,96.61938098502294,3964800
2000-08-31,97.27782440185547,97.75673061429536,96.3599208280123,96.45969295560396,4863100
2000-09-01,97.3776626586914,98.07606802612054,97.05839163358094,97.8565691963571,3191200
2000-09-05,96.5993881225586,97.18804376180988,96.30007169582065,96.97852226309331,3470800
2000-09-06,95.5019760131836,97.02849109153891,95.4820215677149,96.53960717755584,4322200
2000-09-07,96.32003021240234,96.46968843212328,95.67151126027822,95.94089605577594,4265500
2000-09-08,95.66157531738281,96.10057295129654,95.35228152985269,95.96089188596036,3518200
2000-09-11,95.52190399169922,96.5395804286277,94.94322523344576,95.62167619139808,3937500
2000-09-12,94.8235092163086,95.94095797811694,94.78360033195828,95.62168690331455,4769100
2000-09-13,95.07290649414062,95.36224580449114,94.28470630387542,94.50420509103789,7691600
2000-09-14,95.55180358886719,95.74137070468514,94.60396800977746,95.70146183819715,3397100
2000-09-15,93.4613037109375,94.90163202155126,93.4613037109375,94.86162290181198,4085700
2000-09-18,92.60113525390625,94.08147312575527,92.3110690492872,93.70138637487511,5109300
2000-09-19,93.44132995605469,93.66138018716508,92.6311450142392,92.90120666151103,6588200
2000-09-20,92.75116729736328,93.48133393304835,91.64091391981478,93.26128371407476,6508100
2000-09-21,91.34083557128906,93.18125538569085,91.30082644488901,92.48109567369016,5972300
2000-09-22,93.00125122070312,93.02125579184116,91.17083296157335,91.30086267397054,7791300
2000-09-25,92.341064453125,93.50132912779598,92.00098687606626,93.4213108743704,9726300
2000-09-26,91.1607894897461,92.82116814404694,91.1607894897461,92.42107690204674,5302400
2000-09-27,91.64089965820312,92.16101827665179,90.9807491040183,91.90095896742746,7186200
2000-09-28,92.82120513916016,93.6713993672667,91.47089665922626,91.66094007492066,7036400
2000-09-29,91.94102478027344,93.44136787394632,91.94102478027345,93.12129468062943,9333600
2000-10-02,92.08101654052734,92.7611717789323,91.63091380922997,92.3610804622235,5517800
2000-10-03,91.22080993652344,93.3012845491108,91.08077799144544,92.52110656939054,9347200
2000-10-04,91.98097229003906,92.341054391218,90.74068949708943,91.46085369944728,6148900
2000-10-05,92.30101776123047,92.72111342074193,91.7408902152152,91.8009038808597,4566900
2000-10-06,90.30062103271484,92.59114409612775,89.46042916665945,92.1010321742621,10014900
2000-10-09,89.62046813964844,90.46066002845764,89.220376764025,90.46066002845764,4508000
2000-10-10,88.1401138305664,90.42063425196552,88.1401138305664,89.68046534326581,6104700
2000-10-11,87.39997863769531,88.74028501643772,86.49977286092802,88.1001386862921,10346000
2000-10-12,85.21943664550781,88.08008909628425,84.99938645698654,87.88004347035583,12336900
2000-10-13,88.06011962890625,88.12013334060246,85.05943404409572,85.09944318522653,11778800
2000-10-16,88.46018981933594,88.49019666798564,87.49997066254532,87.96007567517417,5659000
2000-10-17,86.25969696044922,88.70025424921889,86.03964671310113,88.62023597745595,7831700
2000-10-18,85.93964385986328,87.13991821544796,83.31904485017004,84.89940608502322,10897300
2000-10-19,89.18035125732422,89.27037180031613,87.33993126726727,87.59999061368836,8767300
2000-10-20,89.56047058105469,90.38065804896249,88.58024653404291,88.58024653404291,7373500
2000-10-23,89.96053314208984,90.2806061975209,88.94030027790336,89.58044638876547,5290000
2000-10-24,89.36042785644531,90.86077083590209,88.98034096831626,90.24062907105996,5750700
2000-10-25,87.25994110107422,89.34041654227362,87.13991367177425,88.82029768197376,9137600
2000-10-26,87.49996948242188,88.12011101281855,85.79958141520517,87.78003339937521,9345800
2000-10-27,89.16039276123047,89.16039276123047,87.46000384835082,88.26018686617654,9762900
2000-10-30,89.96053314208984,90.32061532944978,88.44018612879235,88.62022722247231,10154100
2000-10-31,91.51089477539062,91.98100211547624,89.66047226654297,90.27061158027111,7752400
2000-11-01,91.20079803466797,91.70091208399167,90.40061555575006,91.06076610085734,6753600
2000-11-02,91.3508529663086,92.12102877693006,91.2308255672507,91.6409191806985,11395100
2000-11-03,91.40087127685547,92.02101288543119,91.14081189261402,91.84097177326404,5187100
2000-11-06,92.04097747802734,92.37105270697485,91.56086805410371,91.64088629142431,4042500
2000-11-07,92.0209732055664,92.18100968070652,91.26079994865086,91.63088429741238,5231300
2000-11-08,89.98049926757812,92.22100969842934,89.98049926757812,92.22100969842934,6123300
2000-11-09,89.64045715332031,90.40063063509362,87.860050840746,89.62045258801048,10635300
2000-11-10,87.45997619628906,89.28039198628501,87.39996248892656,88.9803234494725,8569500
2000-11-13,86.77981567382812,87.69002351457482,85.14944338765547,86.81982480968512,17285300
2000-11-14,89.06034088134766,89.38041398424558,87.70003019403147,88.00009872799828,7668900
2000-11-15,89.34041595458984,89.6904959544119,88.18015081232244,89.02034281189538,8837700
2000-11-16,87.9400863647461,89.54045190368598,87.9000772262726,88.71026228036091,6684100
2000-11-17,87.46997833251953,88.98032329858133,86.89984811354256,87.90007656788812,6551100
2000-11-20,86.21966552734375,87.29991191678147,85.97961077413537,86.89982066143416,5458500
2000-11-21,86.6597900390625,87.17990881584358,85.46951822296735,86.33971694565876,7684300
2000-11-22,84.58930969238281,86.33970926624671,84.57930740910359,85.99963163475316,5736900
2000-11-24,86.31974029541016,86.39975859464113,85.53956187790818,85.53956187790818,3411600
2000-11-27,87.07987213134766,87.49996799965878,86.6197671327212,87.35993604355508,5992000
2000-11-28,85.5795669555664,87.43999232416567,85.54956009478255,86.49977735293808,5336100
2000-11-29,85.41947937011719,86.99983976127392,85.30945427959361,86.01961622751847,6914100
2000-11-30,84.6793441772461,85.45952240141634,83.05897401935408,84.81937616619973,11201600
2000-12-01,84.63932800292969,85.81959752601475,83.85914984360228,85.25946961675403,7587200
2000-12-04,85.3595199584961,85.69959772725505,84.17925005515622,84.41930495075077,6996600
2000-12-05,88.16015625,88.50023400272295,86.03967143890402,86.33974004424779,8883400
2000-12-06,86.74979400634766,88.5602070946849,86.43972325641144,88.20012493346866,12888000
2000-12-07,85.5595474243164,86.9798719197867,85.5595474243164,86.33972566830712,6529100
2000-12-08,85.75958251953125,89.28038646714904,85.69956881587866,87.74003474006625,10276300
2000-12-11,88.74024200439453,89.34037889802208,87.5199636540185,87.94005947955779,6405600
2000-12-12,88.3602066040039,88.86032097237613,87.94011053457125,88.46022947767835,5022900
2000-12-13,87.14991760253906,89.24039536897206,87.07990160079251,89.14037250933411,6070500
2000-12-14,86.03963470458984,87.37994056955323,85.79957992280535,86.97984926657908,7678400
2000-12-15,84.09626770019531,85.4808161304777,83.8354107495624,85.4808161304777,9065300
2000-12-18,85.21996307373047,85.70154515844192,84.60795250774301,84.79857874960796,7235400
2000-12-19,83.48430633544922,86.6647564145668,83.48430633544922,85.05948192668411,9616600
2000-12-20,81.06634521484375,82.79201493971419,80.96601557967686,82.59135566938042,9994300
2000-12-21,81.628173828125,82.7418325418568,80.60481176685795,80.90580060840708,14331500
2000-12-22,84.07621002197266,84.18657258882727,82.73179329847095,82.83212290470242,10182900
2000-12-26,84.9792251586914,84.9792251586914,83.65487359777674,84.01606038711711,4665300
2000-12-27,85.60120391845703,85.87209380427494,84.27685336556951,84.5979080450574,4854100
2000-12-28,85.86214447021484,85.96247415527002,85.13977073781761,85.28023229689485,8358700
2000-12-29,84.23675537109375,86.22328199847304,84.23675537109375,86.08282051976946,8774600
2001-01-02,82.71172332763672,84.85877679586989,81.90908651708226,84.75844719455058,8737500
2001-01-03,86.6847915649414,87.32690113208912,81.96929943120038,82.39068383464108,19431600
2001-01-04,85.75173950195312,86.98579401918025,85.40058577753891,86.64467325832072,9219000
2001-01-05,82.95254516601562,85.80190690127789,82.95254516601562,85.70157726271232,12911400
2001-01-08,83.59465789794922,83.59465789794922,81.98938362242451,83.39399861350863,6625300
2001-01-09,83.37390899658203,84.43740290195359,83.10301903955342,84.14644702218213,5702400
2001-01-10,84.8387451171875,84.8387451171875,82.71175671074903,82.83215228092479,8746100
2001-01-11,84.91900634765625,85.71161049480475,84.17656701994753,84.17656701994753,7245100
2001-01-12,84.75851440429688,85.86214089393616,84.2969978722659,85.19996500015259,7244000
2001-01-16,85.30026245117188,85.5209876657009,84.4474604859461,84.75848237914609,8542200
2001-01-17,85.69152069091797,86.71488272235149,85.16980671410873,86.58445422814918,7851400
2001-01-18,86.54435729980469,87.1363022430795,85.36046741325508,85.6815222977431,8107000
2001-01-19,86.05272674560547,87.44730865275704,85.96243007535824,87.44730865275704,7782500
2001-01-22,86.62461853027344,87.18646456197315,85.76178355302031,86.20323400649866,7050900
2001-01-23,87.30685424804688,87.74830467173271,86.14303040378425,86.3436896872778,8463100
2001-01-24,87.56771087646484,88.16968872391992,87.2265900962403,87.48744716347083,6199900
2001-01-25,87.34697723388672,88.12954836003458,87.10618611814893,87.48743871806711,10818300
2001-01-26,87.24663543701172,87.4071628251203,86.33363591714419,86.78511919619956,7136800
2001-01-29,87.71222686767578,87.90485202271763,86.92242454072135,87.00590197311996,6705900
2001-01-30,88.4827651977539,88.55981526701255,87.19211775074197,87.51960014073443,7069100
2001-01-31,87.98187255859375,89.06061213596263,87.71218766425153,88.22586757853215,9706900
2001-02-01,88.56615447998047,88.57899941276604,87.48741527350327,88.03321224204113,8239100
2001-02-02,86.55635833740234,88.60468911013632,86.52425090440585,88.22583707727826,8276600
2001-02-05,87.19207000732422,87.28839233897631,86.52428024449124,86.55638768837527,4352900
2001-02-06,86.93523406982422,87.77639623025445,86.82607659382653,86.87744654685191,7106700
2001-02-07,86.48573303222656,86.9416253057883,85.83719614480772,86.50499553404953,5748700
2001-02-08,85.47763061523438,86.9416397844682,85.46479547709076,86.55637988603662,5943300
2001-02-09,84.65574645996094,85.62533844586481,84.2833216319881,85.62533844586481,9913000
2001-02-12,85.62531280517578,85.72162531899279,84.56582616411768,84.56582616411768,5804400
2001-02-13,84.9254150390625,86.15184676798854,84.75847006463354,85.8500544619635,6587600
2001-02-14,84.7970199584961,85.17586239499813,83.89807014343734,85.17586239499813,8400100
2001-02-15,85.61892700195312,85.73451187245735,84.7520845633569,85.29787206962439,5929800
2001-02-16,83.7310791015625,84.3025561934568,83.02476449464689,84.1163487401084,6434900
2001-02-20,82.44048309326172,84.20628517741336,82.25427554815506,84.14207027340763,5760000
2001-02-21,80.66181945800781,82.72940850465065,80.58476453309436,82.12582873900686,10910800
2001-02-22,80.78380584716797,81.2525480027891,78.99231950548504,81.1305456131944,21281600
2001-02-23,80.23802185058594,80.61044662599015,78.20895788949116,80.31507677274442,20173000
2001-02-26,81.94603729248047,81.94603729248047,79.94265337207932,80.77739789697347,11503700
2001-02-27,81.18836212158203,82.08731189413089,80.59119983044096,81.41952203421141,11415000
2001-02-28,79.5894775390625,81.44517376474595,79.15284284484832,81.38738625615784,14825800
2001-03-01,80.00687408447266,80.00687408447266,78.1768622718537,79.65371666037208,14672000
2001-03-02,79.37117004394531,80.68107424875579,78.53000801444209,78.65842797810862,12564300
2001-03-05,80.09675598144531,80.12244095518987,79.4995938138807,79.71791364125558,5293200
2001-03-06,80.9571533203125,82.02947482923119,80.57830623159576,81.13052070063651,6917000
2001-03-07,81.53506469726562,81.57358969877998,80.75169034042962,81.48369476264207,6371700
2001-03-08,81.62496948242188,81.70201949474759,80.99569995462109,81.29106976598646,6055000
2001-03-09,79.21062469482422,80.97000327278975,79.05009732715457,80.97000327278975,10020300
2001-03-12,75.82032012939453,78.6584440364407,75.60842273706851,78.55570412540678,13972900
2001-03-13,77.06600952148438,77.33569933784221,75.4671576264254,76.66790461446173,12888000
2001-03-14,75.54424285888672,76.59730287225845,74.32423287298222,75.15897783673545,19883400
2001-03-15,75.56344604492188,76.32113544976478,75.35797120118008,76.0578682036764,10370300
2001-03-16,74.04786682128906,75.58664043419641,73.9190961747939,75.41280128945242,58514600
2001-03-19,75.55449676513672,75.77340455363614,73.92558507300457,74.53079523356637,10067800
2001-03-20,73.52632904052734,76.26908146742794,73.46838595358324,75.90853360529692,15083900
2001-03-21,72.27729034423828,74.20880528194141,72.04550815874619,73.51345872546513,19004600
2001-03-22,71.54335021972656,72.49622863982977,69.560326063589,72.12280105612226,28624800
2001-03-23,73.7066421508789,73.82253329074264,71.78800103804546,72.9147185431269,12861700
2001-03-26,74.64659881591797,74.85906167829675,73.89330442569997,74.4920741187938,9943800
2001-03-27,76.17253112792969,76.39143877154468,74.22170126488896,74.44060890850396,12880700
2001-03-28,74.06717681884766,75.29690571968683,73.97703982766983,75.26471674403624,10953300
2001-03-29,74.35047912597656,75.0071922963466,72.20005577966997,73.84828092263666,12060300
2001-03-30,75.12950897216797,75.12950897216797,73.7195012197616,74.39553354513116,9183600
2001-04-02,73.52632904052734,75.57373495152139,73.26879766020303,74.87839334771105,10561000
2001-04-03,71.07331848144531,73.4941521692502,70.86085063682451,73.38470082338992,12836000
2001-04-04,71.36951446533203,72.17431279018264,70.37156748977678,71.18924042650137,14884300
2001-04-05,74.07364654541016,74.356932241388,72.4318558480153,72.94692878777435,21522800
2001-04-06,72.94692993164062,73.65515155084012,72.14856637128514,73.39117531424685,14937800
2001-04-09,73.75814819335938,74.03499898690207,72.61211627519154,73.39760015045678,9034300
2001-04-10,75.10376739501953,75.81198881340451,74.15088418534097,74.33115819233734,17873600
2001-04-11,75.1552963256836,76.610368303505,74.77542892467739,76.47516276107555,12722300
2001-04-12,76.52021026611328,76.57815828958712,74.65951725976889,74.87842491986144,9233200
